paper_id,title,authors,year,source,doi_or_url,doi,url,arxiv_id,pdf_path,pdf_exists,note_path,note_exists,is_agent,inclusion_status,exclusion_reason,legacy_main_class,legacy_secondary_class,legacy_tertiary_class,secondary_class_source,secondary_class_confidence,secondary_class_review_status,fourth_level_topic,new_fourth_level,agent_type,research_workflow_role,validation_type,scientific_contribution_type,evidence_strength,citation_priority,scientific_object_modules,general_method_bucket,object_coverage_mode,primary_module_for_filing,primary_module_confidence,primary_module_assignment_rule,primary_module_override_reason,classification_source_field,classification_source_confidence,classification_parser_rule,first_hand_sources_checked,source_checked_at,progress_title,pdf_status,evidence_status,note_status,master_status,final_modules_or_bucket,source_limited,batch,closed,active_confirmed_core,record_status,inclusion_decision,duplicate_of,last_reviewed_at,last_reviewed_by,exported_at
ASD-0621,An integrated high-throughput robotic platform and active learning approach for accelerated discovery of optimal electrolyte formulations,Juran Noh; Hieu A. Doan; Heather Job; Lily A. Robertson; Lu Zhang; Rajeev S. Assary; Karl Mueller; Vijayakumar Murugesan; Yangang Liang,2024,Nature Communications,https://doi.org/10.1038/s41467-024-47070-5,10.1038/s41467-024-47070-5,https://doi.org/10.1038/s41467-024-47070-5,,Reference_PDF/04_Materials_Science/Noh_2024_Robotic_Electrolyte_Formulation_Discovery.pdf,True,Notes/04_Materials_Science/Noh_2024_Robotic_Electrolyte_Formulation_Discovery.md,True,yes,to_read,,04,04.04,,legacy,low,unreviewed,Robotic electrolyte-formulation discovery platforms,no,Robot / Embodied Agent;Planning Agent;Hybrid Agent,experimental_design;experiment_execution;feedback_iteration;optimization,robotic_experiment;closed_loop_experiment,system_platform;materials_discovery,experimentally_validated,standard,04,none,single_module,04,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,An integrated high-throughput robotic platform and active learning approach for accelerated discovery of optimal electrolyte formulations,archived_pdf,first_hand_full_text,checked,updated,04,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0622,Active learning accelerates electrolyte solvent screening for anode-free lithium metal batteries,Peiyuan Ma; Ritesh Kumar; Ke-Hsin Wang; Chibueze V. Amanchukwu,2025,Nature Communications,https://doi.org/10.1038/s41467-025-63303-7,10.1038/s41467-025-63303-7,https://doi.org/10.1038/s41467-025-63303-7,,Reference_PDF/04_Materials_Science/Ma_2025_Active_Learning_Electrolyte_Screening.pdf,True,Notes/04_Materials_Science/Ma_2025_Active_Learning_Electrolyte_Screening.md,True,yes,to_read,,04,04.04,,legacy,low,unreviewed,Active-learning electrolyte-screening systems,no,Planning Agent;Hybrid Agent,experimental_design;data_analysis;feedback_iteration;optimization,simulation_validation;benchmark,system_platform;materials_discovery,experimentally_validated,standard,04,none,single_module,04,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,Active learning accelerates electrolyte solvent screening for anode-free lithium metal batteries,archived_pdf,first_hand_full_text,checked,updated,04,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0623,ClimAgent: LLM as Agents for Autonomous Open-ended Climate Science Analysis,Hao Wang; Jindong Han; Wei Fan; Hao Liu,2026,arXiv,https://arxiv.org/abs/2604.16922,,https://arxiv.org/abs/2604.16922,2604.16922,Reference_PDF/05_Earth_and_Environmental_Sciences/Wang_2026_ClimAgent.pdf,True,Notes/05_Earth_and_Environmental_Sciences/Wang_2026_ClimAgent.md,True,yes,to_read,,05,05.02,,legacy,low,unreviewed,Autonomous climate-science agents,no,LLM Agent;Tool-using Agent;Planning Agent;Hybrid Agent,data_analysis;simulation_modeling;hypothesis_generation;end_to_end_research_automation,benchmark,system_platform;climate_science_discovery,first_hand_full_text,standard,05,none,single_module,05,high,main_scientific_object,,Remarks,high,structured_remark_token,,2026-06-24,ClimAgent: LLM as Agents for Autonomous Open-ended Climate Science Analysis,archived_pdf,first_hand_full_text,updated,updated,05,no,Batch30Partial5,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0624,SciSciGPT: advancing human-AI collaboration in the science of science,Erzhuo Shao; Dashun Wang,2025,Nature Computational Science,https://doi.org/10.1038/s43588-025-00906-6,10.1038/s43588-025-00906-6,https://doi.org/10.1038/s43588-025-00906-6,,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Shao_2025_SciSciGPT.pdf,True,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Shao_2025_SciSciGPT.md,True,yes,to_read,,11,11.07,,legacy,low,unreviewed,Science-of-science AI collaborators,no,LLM Agent;Multi-Agent System;Hybrid Agent,literature_search_and_reading;knowledge_extraction_and_organization;data_analysis;result_interpretation,real_world_deployment,system_platform;science_of_science_analysis,medium_high_primary_abstract,standard,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-06-19,SciSciGPT: advancing human-AI collaboration in the science of science,archived_pdf,first_hand_full_text_review_packet,checked,updated,11,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0625,ReviewAgents: Bridging the Gap Between Human and AI-Generated Paper Reviews,Xian Gao; Jiacheng Ruan; Zongyun Zhang; Jingsheng Gao; Ting Liu; Yuzhuo Fu,2025,arXiv,https://arxiv.org/abs/2503.08506,,https://arxiv.org/abs/2503.08506,2503.08506,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Gao_2025_ReviewAgents.pdf,True,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Gao_2025_ReviewAgents.md,True,yes,to_read,,11,11.07,,legacy,low,unreviewed,Scientific peer-review agents,no,LLM Agent;Multi-Agent System;Hybrid Agent,literature_search_and_reading;evidence_assessment_and_validation;result_interpretation,benchmark;expert_evaluation,system_platform;peer_review_automation,medium_metadata_with_abstract,standard,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-07-05,ReviewAgents: Bridging the Gap Between Human and AI-Generated Paper Reviews,archived_pdf,first_hand_full_text,updated,updated,11,no,Phase6FollowupR21,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0626,From Passive Generation to Investigation: A Proactive Scientific Peer Review Agent,Haishuo Fang; Yue Feng; Iryna Gurevych,2026,arXiv,https://arxiv.org/abs/2606.13349,,https://arxiv.org/abs/2606.13349,2606.13349,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Fang_2026_ProReviewer.pdf,True,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Fang_2026_ProReviewer.md,True,yes,to_read,,11,11.07,,legacy,low,unreviewed,Proactive scientific peer-review agents,no,LLM Agent;Planning Agent;Hybrid Agent,evidence_assessment_and_validation;literature_search_and_reading;feedback_iteration;result_interpretation,benchmark;expert_evaluation,system_platform;peer_review_automation,medium_metadata_with_abstract,standard,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-07-05,From Passive Generation to Investigation: A Proactive Scientific Peer Review Agent,archived_pdf,first_hand_full_text,updated,updated,11,no,Phase6FollowupR21,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0627,Adaptive Science Operations in Deep Space Missions Using Offline Belief State Planning,Grace Ra Kim; Hailey Warner; Duncan Eddy; Evan Astle; Zachary Booth; Edward Balaban; Mykel J. Kochenderfer,2025,arXiv,https://arxiv.org/abs/2510.08812,,https://arxiv.org/abs/2510.08812,2510.08812,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Kim_2025_Adaptive_Science_Operations_Deep_Space.pdf,True,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Kim_2025_Adaptive_Science_Operations_Deep_Space.md,True,yes,to_read,,10,10.02,,legacy,low,unreviewed,Autonomous deep-space science-operations agents,no,Planning Agent;Hybrid Agent,experimental_design;feedback_iteration;evidence_assessment_and_validation;workflow_orchestration,simulation_validation,system_platform;mission_science_planning,simulation_supported,standard,10,none,single_module,10,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-06-22,Adaptive Science Operations in Deep Space Missions Using Offline Belief State Planning,archived_pdf,first_hand_full_text_via_arxiv_fallback,checked,updated,10,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0628,ScholarPeer: A Context-Aware Multi-Agent Framework for Automated Peer Review,Unknown,2026,arXiv,https://arxiv.org/abs/2601.22638,,https://arxiv.org/abs/2601.22638,2601.22638,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ScholarPeer.pdf,True,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ScholarPeer.md,True,yes,to_read,,11,11.07,,legacy,low,unreviewed,Context-aware scientific peer-review agents,no,LLM Agent;Multi-Agent System;Hybrid Agent,literature_search_and_reading;evidence_assessment_and_validation;result_interpretation;feedback_iteration,benchmark;expert_evaluation,system_platform;peer_review_automation,first_hand_full_text_via_arxiv_fallback,standard,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-06-22,ScholarPeer: A Context-Aware Multi-Agent Framework for Automated Peer Review,archived_pdf,first_hand_full_text_via_arxiv_fallback,updated,updated,11,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0629,CiteME: Can Language Models Accurately Cite Scientific Claims?,Ori Press; Andreas Hochlehnert; Ameya Prabhu; Vishaal Udandarao; Ofir Press; Matthias Bethge,2024,NeurIPS 2024 Datasets and Benchmarks / OpenReview,https://openreview.net/forum?id=S9Qrrxpy6z,,https://openreview.net/forum?id=S9Qrrxpy6z,,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Press_2024_CiteME.pdf,True,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Press_2024_CiteME.md,True,yes,to_read,,11,11.07,,legacy,low,unreviewed,Scientific-claim attribution and verification agents,no,LLM Agent;Tool-using Agent;Hybrid Agent,literature_search_and_reading;evidence_assessment_and_validation;tool_use_and_code_execution;feedback_iteration,benchmark;expert_evaluation,system_platform;claim_validation,high_primary_abstract,standard,11,none,single_module,11,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,CiteME: Can Language Models Accurately Cite Scientific Claims?,archived_pdf,first_hand_abstract_review_packet,checked,updated,11,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0630,Autonomous robotic experimentation system for powder X-ray diffraction,Yuto Yotsumoto; Yusaku Nakajima; Ryusei Takamoto; Yasuo Takeichi; Kanta Ono,2024,Digital Discovery,https://doi.org/10.1039/D4DD00190G,10.1039/D4DD00190G,https://doi.org/10.1039/D4DD00190G,,Reference_PDF/04_Materials_Science/Yotsumoto_2024_Autonomous_PXRD_Experimentation.pdf,True,Notes/04_Materials_Science/Yotsumoto_2024_Autonomous_PXRD_Experimentation.md,True,yes,to_read,,04,04.01,,legacy,low,unreviewed,Autonomous PXRD materials-characterization systems,no,Robot / Embodied Agent;Planning Agent;Hybrid Agent,experiment_execution;data_analysis;workflow_orchestration;feedback_iteration,robotic_experiment;real_world_deployment,system_platform;materials_characterization,experimentally_validated,standard,04,none,single_module,04,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,Autonomous robotic experimentation system for powder X-ray diffraction,archived_pdf,first_hand_full_text,checked,updated,04,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0631,Autonomous Discovery of Polymer Electrolyte Formulations with Warm-Start Batch Bayesian Optimization,Jurgis Ruza; Michael A. Stolberg; Sawyer Cawthern; et al.,2025,Chemistry of Materials,https://doi.org/10.1021/acs.chemmater.5c01209,10.1021/acs.chemmater.5c01209,https://doi.org/10.1021/acs.chemmater.5c01209,,,False,Notes/04_Materials_Science/Ruza_2025_Polymer_Electrolyte_WarmStart_BO.md,True,yes,to_read,,04,04.04,,legacy,low,unreviewed,Autonomous polymer-electrolyte discovery systems,no,Planning Agent;Robot / Embodied Agent;Hybrid Agent,experimental_design;experiment_execution;feedback_iteration;optimization,closed_loop_experiment;robotic_experiment,system_platform;materials_discovery,medium_pending_full_text,standard,04,none,single_module,04,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-06-19,Autonomous Discovery of Polymer Electrolyte Formulations with Warm-Start Batch Bayesian Optimization,preprint_pdf_checked_no_local_archive,first_hand_preprint_pdf_review_packet,updated,checked,04,no,Batch24Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0632,A Hierarchical Multi-Agent System for Autonomous Discovery in Geoscientific Data Archives,Dmitrii Pantiukhin; Ivan Kuznetsov; Boris Shapkin; Antonia Anna Jost; Thomas Jung; Nikolay Koldunov,2026,arXiv,https://arxiv.org/abs/2602.21351,,https://arxiv.org/abs/2602.21351,2602.21351,Reference_PDF/05_Earth_and_Environmental_Sciences/Pantiukhin_2026_Geoscientific_Data_Archives_MAS.pdf,True,Notes/05_Earth_and_Environmental_Sciences/Pantiukhin_2026_Geoscientific_Data_Archives_MAS.md,True,yes,to_read,,05,05.04,,legacy,low,unreviewed,Hierarchical geoscientific-data discovery agents,no,LLM Agent;Multi-Agent System;Tool-using Agent;Hybrid Agent,data_analysis;knowledge_extraction_and_organization;result_interpretation;feedback_iteration,benchmark;real_world_deployment,system_platform;earth_system_discovery,medium_high_primary_abstract,standard,05,none,single_module,05,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,A Hierarchical Multi-Agent System for Autonomous Discovery in Geoscientific Data Archives,archived_pdf,first_hand_full_text_via_arxiv_fallback,checked,updated,05,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0633,A Self-Evolving AI Agent System for Climate Science,Zijie Guo; Jiong Wang; Fenghua Ling; Wangxu Wei; Xiaoyu Yue; Zhe Jiang; Wanghan Xu; Jing-Jia Luo; Lijing Cheng; Yoo-Geun Ham; Fengfei Song; Pierre Gentine; Toshio Yamagata; Ben Fei; Wenlong Zhang; Xinyu Gu; Chao Li; Yaqiang Wang; Tao Chen; Wanli Ouyang; Bowen Zhou; Lei Bai,2025,arXiv,https://arxiv.org/abs/2507.17311,,https://arxiv.org/abs/2507.17311,2507.17311,Reference_PDF/05_Earth_and_Environmental_Sciences/Guo_2025_EarthLink_Climate_Science.pdf,True,Notes/05_Earth_and_Environmental_Sciences/Guo_2025_EarthLink_Climate_Science.md,True,yes,to_read,,05,05.02,,legacy,low,unreviewed,Climate-science self-evolving agent systems,no,LLM Agent;Multi-Agent System;Tool-using Agent;Hybrid Agent,hypothesis_generation;data_analysis;simulation_modeling;result_interpretation;feedback_iteration,benchmark;expert_evaluation,system_platform;climate_science_discovery,medium_high_primary_abstract,standard,05,none,single_module,05,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,A Self-Evolving AI Agent System for Climate Science,archived_pdf,first_hand_full_text_via_arxiv_fallback,checked,updated,05,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0634,Aleks: AI powered Multi Agent System for Autonomous Scientific Discovery via Data-Driven Approaches in Plant Science,Daoyuan Jin; Nick Gunner; Niko Carvajal Janke; Shivranjani Baruah; Kaitlin M. Gold; Yu Jiang,2025,arXiv,https://arxiv.org/abs/2508.19383,,https://arxiv.org/abs/2508.19383,2508.19383,Reference_PDF/08_Agricultural_Food_Forestry_Animal_and_Fishery_Sciences/Jin_2025_Aleks.pdf,True,Notes/08_Agricultural_Food_Forestry_Animal_and_Fishery_Sciences/Jin_2025_Aleks.md,True,yes,to_read,,08,08.01,,legacy,low,unreviewed,Autonomous plant-science discovery agents,no,LLM Agent;Multi-Agent System;Tool-using Agent;Hybrid Agent,hypothesis_generation;data_analysis;experimental_design;feedback_iteration,benchmark;expert_evaluation,system_platform;plant_science_discovery,first_hand_full_text_via_arxiv_fallback,standard,08,none,single_module,08,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,2026-06-22,Aleks: AI powered Multi Agent System for Autonomous Scientific Discovery via Data-Driven Approaches in Plant Science,archived_pdf,first_hand_full_text_via_arxiv_fallback,updated,updated,08,no,Batch18Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
ASD-0635,TianJi: An autonomous AI meteorologist for discovering physical mechanisms in atmospheric science,Kaikai Zhang; Xiang Wang; Haoluo Zhao; Nan Chen; Mengyang Yu; Jing-Jia Luo; Tao Song; Fan Meng,2026,arXiv,https://arxiv.org/abs/2603.27738,,https://arxiv.org/abs/2603.27738,2603.27738,Reference_PDF/05_Earth_and_Environmental_Sciences/Zhang_2026_TianJi_Autonomous_Meteorologist.pdf,True,Notes/05_Earth_and_Environmental_Sciences/Zhang_2026_TianJi_Autonomous_Meteorologist.md,True,yes,to_read,,05,05.02,,legacy,low,unreviewed,Autonomous atmospheric-science discovery agents,no,LLM Agent;Multi-Agent System;Tool-using Agent;Hybrid Agent,hypothesis_generation;literature_search_and_reading;simulation_modeling;result_interpretation;feedback_iteration,benchmark;simulation_validation,system_platform;atmospheric_mechanism_discovery,medium_high_primary_abstract,standard,05,none,single_module,05,high,main_scientific_object,,Main class,medium,legacy_main_class_fallback,,,TianJi: An autonomous AI meteorologist for discovering physical mechanisms in atmospheric science,archived_pdf,first_hand_preprint_pdf_review_packet,updated,checked,05,no,Batch24Partial1,yes,True,active_confirmed_core,confirmed_core,,,,2026-07-06T07:53:02+00:00
