paper_id,title,active_confirmed_core,inclusion_status,scientific_object_modules,general_method_bucket,object_coverage_mode,primary_module_for_filing,primary_module_label,legacy_main_class,legacy_secondary_class,proposed_primary_taxonomy_code_2lvl,secondary_term_in_index,secondary_term_label,secondary_term_status,secondary_term_review_status,proposed_assignment_status,pending_reason,proposed_discipline_local_code,discipline_local_rank,source_limited,pdf_status,evidence_status,note_path,pdf_path,review_flags
ASD-0671,AutoResearchClaw: Self-Reinforcing Autonomous Research with Human-AI Collaboration,True,to_read,01;02;06,none,multi_module,01,"Formal, Information and Computational Sciences",01,01.04,01.04,True,Legacy secondary filing term 01.04,needs_review,unreviewed,active_code,,01-04-014,014,no,archived_pdf,first_hand_full_text,Notes/01_Formal_Information_and_Computational_Sciences/Liu_2026_AutoResearchClaw.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Liu_2026_AutoResearchClaw.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0672,Polymer-Agent: Large Language Model Agent for Polymer Design,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-058,058,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Nigam_2026_Polymer_Agent.md,Reference_PDF/04_Materials_Science/Nigam_2026_Polymer_Agent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0673,Harnessing AtomisticSkills for Agentic Atomistic Research,True,to_read,03;04;07,none,multi_module,04,Materials Science,01,01.04,,True,Legacy secondary filing term 01.04,needs_review,unreviewed,pending_secondary,secondary_primary_mismatch,,,no,archived_pdf,first_hand_full_text_via_arxiv_fallback,Notes/01_Formal_Information_and_Computational_Sciences/Deng_2026_AtomisticSkills.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Deng_2026_AtomisticSkills.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed;secondary_primary_mismatch
ASD-0674,GraphAgents: Knowledge Graph-Guided Agentic AI for Cross-Domain Materials Design,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-059,059,no,archived_pdf,first_hand_full_text_via_arxiv_fallback,Notes/04_Materials_Science/Stewart_2026_GraphAgents.md,Reference_PDF/04_Materials_Science/Stewart_2026_GraphAgents.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0675,"MolClaw: An Autonomous Agent with Hierarchical Skills for Drug Molecule Evaluation, Screening, and Optimization",True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-026,026,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Zhang_2026_MolClaw.md,Reference_PDF/07_Medical_and_Health_Sciences/Zhang_2026_MolClaw.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0676,AutoSci: A Memory-Centric Agentic System for the Full Scientific Research Lifecycle,True,to_read,01;06;07,none,multi_module,01,"Formal, Information and Computational Sciences",01,01.04,01.04,True,Legacy secondary filing term 01.04,needs_review,unreviewed,active_code,,01-04-015,015,no,archived_pdf,first_hand_full_text_via_arxiv_fallback,Notes/01_Formal_Information_and_Computational_Sciences/Unknown_2026_AutoSci.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Unknown_2026_AutoSci.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0677,DeepRoot: A KG-Coordinated Multi-Agent System for Therapeutic Reasoning over Historical Medical Texts,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-027,027,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Ma_2026_DeepRoot.md,Reference_PDF/07_Medical_and_Health_Sciences/Ma_2026_DeepRoot.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0678,Latent-Y: A Lab-Validated Autonomous Agent for De Novo Drug Design,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-028,028,no,archived_pdf,first_hand_abstract_review_packet,Notes/07_Medical_and_Health_Sciences/Schmon_2026_Latent_Y.md,Reference_PDF/07_Medical_and_Health_Sciences/Schmon_2026_Latent_Y.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0679,Rhizome OS-1: Rhizome's Semi-Autonomous Operating System for Small Molecule Drug Discovery,True,to_read,03;07,none,multi_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-029,029,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Wang_2026_Rhizome_OS_1.md,Reference_PDF/07_Medical_and_Health_Sciences/Wang_2026_Rhizome_OS_1.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0680,Agentic Fusion of Large Atomic and Language Models to Accelerate Superconductor Discovery,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-060,060,no,archived_pdf,first_hand_abstract_review_packet,Notes/04_Materials_Science/Liu_2026_ElementsClaw_Superconductors.md,Reference_PDF/04_Materials_Science/Liu_2026_ElementsClaw_Superconductors.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0681,Agentic LLM Reasoning in a Self-Driving Laboratory for Air-Sensitive Lithium Halide Spinel Conductors,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-061,061,no,archived_pdf,first_hand_abstract_review_packet,Notes/04_Materials_Science/Fei_2026_Agentic_LLM_Reasoning_A_Lab.md,Reference_PDF/04_Materials_Science/Fei_2026_Agentic_LLM_Reasoning_A_Lab.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0682,El Agente S��lido: A New Age(nt) for Solid State Simulations,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-062,062,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Kumar_2026_El_Agente_Solido.md,Reference_PDF/04_Materials_Science/Kumar_2026_El_Agente_Solido.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0683,PeroMAS: A Multi-agent System of Perovskite Material Discovery,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-063,063,no,archived_pdf,first_hand_abstract_review_packet,Notes/04_Materials_Science/Wang_2026_PeroMAS.md,Reference_PDF/04_Materials_Science/Wang_2026_PeroMAS.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0684,ChemNavigator: Agentic AI Discovery of Design Rules for Organic Photocatalysts,True,to_read,03,none,single_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-021,021,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Peivaste_2026_ChemNavigator.md,Reference_PDF/03_Chemical_Sciences/Peivaste_2026_ChemNavigator.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0687,Agentic AI for Multi-Stage Physics Experiments at a Large-Scale User Facility Particle Accelerator,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-005,005,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Hellert_2025_Agentic_AI_Particle_Accelerator.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Hellert_2025_Agentic_AI_Particle_Accelerator.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0688,"OpenFOAMGPT 2.0: end-to-end, trustworthy automation for computational fluid dynamics",True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.01,09.01,True,Legacy secondary filing term 09.01,needs_review,unreviewed,active_code,,09-01-006,006,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Feng_2025_OpenFOAMGPT_2_0.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Feng_2025_OpenFOAMGPT_2_0.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0691,OASIS: Onboard Autonomous Science Investigation System for Opportunistic Rover Science,True,to_read,05;10,none,multi_module,10,"Aerospace, Marine and Transportation Sciences",10,10.02,10.02,True,Legacy secondary filing term 10.02,needs_review,unreviewed,active_code,,10-02-005,005,no,archived_pdf,first_hand_full_text,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Castano_2007_OASIS_Rover_Science.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Castano_2007_OASIS_Rover_Science.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0693,Enabling Onboard Detection of Events of Scientific Interest for the Europa Clipper Spacecraft,True,to_read,05;10,none,multi_module,10,"Aerospace, Marine and Transportation Sciences",10,10.02,10.02,True,Legacy secondary filing term 10.02,needs_review,unreviewed,active_code,,10-02-006,006,no,archived_pdf,first_hand_full_text,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Wagstaff_2019_Europa_Clipper_Onboard_Detection.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Wagstaff_2019_Europa_Clipper_Onboard_Detection.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0695,FoodPuzzle: Developing Large Language Model Agents as Flavor Scientists,True,to_read,08,none,single_module,08,"Agricultural, Food, Forestry, Animal and Fishery Sciences",08,08.05,08.05,True,Legacy secondary filing term 08.05,needs_review,unreviewed,active_code,,08-05-001,001,no,archived_pdf,first_hand_full_text,Notes/08_Agricultural_Food_Forestry_Animal_and_Fishery_Sciences/Huang_2024_FoodPuzzle.md,Reference_PDF/08_Agricultural_Food_Forestry_Animal_and_Fishery_Sciences/Huang_2024_FoodPuzzle.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0696,AEGIS Automated Science Targeting for the MER Opportunity Rover,True,to_read,05;10,none,multi_module,10,"Aerospace, Marine and Transportation Sciences",10,10.02,10.02,True,Legacy secondary filing term 10.02,needs_review,unreviewed,active_code,,10-02-007,007,no,archived_pdf,first_hand_full_text,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Estlin_2012_AEGIS_Opportunity_Rover.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Estlin_2012_AEGIS_Opportunity_Rover.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0697,AEGIS autonomous targeting for ChemCam on Mars Science Laboratory: Deployment and results of initial science team use,True,to_read,05;10,none,multi_module,10,"Aerospace, Marine and Transportation Sciences",10,10.02,10.02,True,Legacy secondary filing term 10.02,needs_review,unreviewed,active_code,,10-02-008,008,no,archived_pdf,first_hand_full_text,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Francis_2017_AEGIS_ChemCam_MSL.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Francis_2017_AEGIS_ChemCam_MSL.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0698,APRES: An Agentic Paper Revision and Evaluation System,True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-015,015,no,archived_pdf,first_hand_full_text,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_APRES.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_APRES.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0699,ARA: Agentic Reproducibility Assessment For Scalable Support Of Scientific Peer-Review,True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-016,016,no,archived_pdf,first_hand_full_text,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ARA.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ARA.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0701,Automating Computational Reproducibility in Social Science: Comparing Prompt-Based and Agent-Based Approaches,True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-017,017,no,archived_pdf,first_hand_full_text,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Shah_2026_Automating_Computational_Reproducibility.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Shah_2026_Automating_Computational_Reproducibility.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0702,Rover-Based Autonomous Science by Probabilistic Identification and Evaluation,True,to_read,05;10,none,multi_module,10,"Aerospace, Marine and Transportation Sciences",10,10.02,10.02,True,Legacy secondary filing term 10.02,needs_review,unreviewed,active_code,,10-02-009,009,no,archived_pdf,first_hand_full_text,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Gallant_2013_Rover_Autonomous_Science.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Gallant_2013_Rover_Autonomous_Science.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0703,Autonomous Science Agents and Sensor Webs: EO-1 and Beyond,True,to_read,05;10,none,multi_module,10,"Aerospace, Marine and Transportation Sciences",10,10.02,10.02,True,Legacy secondary filing term 10.02,needs_review,unreviewed,active_code,,10-02-010,010,no,archived_pdf,first_hand_full_text,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Sherwood_2006_EO1_Autonomous_Science_Agents.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Sherwood_2006_EO1_Autonomous_Science_Agents.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0704,PaperRepro: Automated Computational Reproducibility Assessment for Social Science Papers,True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-018,018,no,archived_pdf,first_hand_full_text,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Zhang_2026_PaperRepro.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Zhang_2026_PaperRepro.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0705,Automated reproducibility assessments in the social and behavioral sciences using large language models,True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-019,019,no,archived_pdf,first_hand_full_text,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Holtdirk_2026_Social_Science_Reproducibility.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Holtdirk_2026_Social_Science_Reproducibility.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0706,aiXiv: A Next-Generation Open Access Ecosystem for Scientific Discovery Generated by AI Scientists,True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-020,020,no,archived_pdf,first_hand_full_text,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Zhang_2025_aiXiv.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Zhang_2025_aiXiv.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
