paper_id,assignment_id,discipline_local_code,discipline_local_rank,discipline_display_order,assignment_status,assigned_at,assigned_by,retired_at,redirected_to_code,assignment_reason,pending_reason,primary_module_for_filing,primary_module_confidence,primary_module_assignment_rule,primary_module_override_reason,primary_taxonomy_code_2lvl,legacy_secondary_class,secondary_class_source,secondary_class_confidence,secondary_class_review_status,scientific_object_modules,general_method_bucket,title,note_path,pdf_path,active_confirmed_core,is_derived_snapshot,generated_at,generated_by,source_commit,worktree_dirty
ASD-0659,DCA-000267,04-04-054,054,04-04-054,active_code,2026-07-05,codex,,,initial_assignment,,04,medium,manual_override,structured_remark_primary_module_for_filing,04.04,04.04,legacy,low,unreviewed,04;06;07;11,none,Autonomous Agents Coordinating Distributed Discovery Through Emergent Artifact Exchange,Notes/01_Formal_Information_and_Computational_Sciences/Wang_2026_Artifact_Exchange.md,Reference_PDF/04_Materials_Science/Wang_2026_Artifact_Exchange.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0660,DCA-000268,,,06-ZZ-PENDING-ASD-0660,pending_secondary,2026-07-05,codex,,,initial_assignment,secondary_primary_mismatch,06,medium,manual_override,structured_remark_primary_module_for_filing,,01.04,legacy,low,unreviewed,03;04;06;07,none,S1-NexusAgent: a Self-Evolving Agent Framework for Multidisciplinary Scientific Research,Notes/01_Formal_Information_and_Computational_Sciences/NexusAgentTeam_2026_S1_NexusAgent.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/NexusAgentTeam_2026_S1_NexusAgent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0662,DCA-000269,01-04-013,013,01-04-013,active_code,2026-07-05,codex,,,initial_assignment,,01,low,manual_override,needs_primary_module_review,01.04,01.04,legacy,low,unreviewed,03;05;06;11,none,Mimosa Framework: Toward Evolving Multi-Agent Systems for Scientific Research,Notes/01_Formal_Information_and_Computational_Sciences/Unknown_2026_Mimosa_Framework.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Unknown_2026_Mimosa_Framework.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0663,DCA-000270,,,06-ZZ-PENDING-ASD-0663,pending_secondary,2026-07-05,codex,,,initial_assignment,secondary_primary_mismatch,06,medium,manual_override,structured_remark_primary_module_for_filing,,01.04,legacy,low,unreviewed,01;06;07,none,AutoScientists: Self-Organizing Agent Teams for Long-Running Scientific Experimentation,Notes/01_Formal_Information_and_Computational_Sciences/Unknown_2026_AutoScientists.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Unknown_2026_AutoScientists.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0664,DCA-000271,03-03-025,025,03-03-025,active_code,2026-07-05,codex,,,initial_assignment,,03,medium,manual_override,structured_remark_primary_module_for_filing,03.03,03.03,legacy,low,unreviewed,03;04,none,Autonomous computational catalysis through an agentic research system,Notes/03_Chemical_Sciences/Unknown_2026_Autonomous_Computational_Catalysis.md,Reference_PDF/03_Chemical_Sciences/Unknown_2026_Autonomous_Computational_Catalysis.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0665,DCA-000272,03-03-026,026,03-03-026,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.03,03.03,legacy,low,unreviewed,03,none,TSAgent: An Agentic Workflow for Autonomous Transition State Search,Notes/03_Chemical_Sciences/Unknown_2026_TSAgent.md,Reference_PDF/03_Chemical_Sciences/Unknown_2026_TSAgent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0666,DCA-000273,04-04-055,055,04-04-055,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,MatClaw: An Autonomous Code-First LLM Agent for End-to-End Materials Exploration,Notes/04_Materials_Science/Unknown_2026_MatClaw.md,Reference_PDF/04_Materials_Science/Unknown_2026_MatClaw.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0667,DCA-000274,04-04-056,056,04-04-056,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,From Natural Language to Materials Discovery: The Materials Knowledge Navigation Agent,Notes/04_Materials_Science/Unknown_2026_MKNA.md,Reference_PDF/04_Materials_Science/Unknown_2026_MKNA.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0668,DCA-000275,04-04-057,057,04-04-057,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Autonomous Multi-Agent AI for High-Throughput Polymer Informatics: From Property Prediction to Generative Design Across Synthetic and Bio-Polymers,Notes/04_Materials_Science/Nigam_2026_Autonomous_Polymer_Informatics.md,Reference_PDF/04_Materials_Science/Nigam_2026_Autonomous_Polymer_Informatics.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0669,DCA-000276,06-03-030,030,06-03-030,active_code,2026-07-05,codex,,,initial_assignment,,06,medium,manual_override,structured_remark_primary_module_for_filing,06.03,06.03,legacy,low,unreviewed,06;07,none,MARBLE: Multi-Agent Reasoning for Bioinformatics Learning and Evolution,Notes/06_Life_Sciences/Kim_2026_MARBLE.md,Reference_PDF/06_Life_Sciences/Kim_2026_MARBLE.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0670,DCA-000277,07-04-025,025,07-04-025,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,Mozi: Governed Autonomy for Drug Discovery LLM Agents,Notes/07_Medical_and_Health_Sciences/Cao_2026_Mozi.md,Reference_PDF/07_Medical_and_Health_Sciences/Cao_2026_Mozi.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0671,DCA-000278,01-04-014,014,01-04-014,active_code,2026-07-05,codex,,,initial_assignment,,01,medium,manual_override,structured_remark_primary_module_for_filing,01.04,01.04,legacy,low,unreviewed,01;02;06,none,AutoResearchClaw: Self-Reinforcing Autonomous Research with Human-AI Collaboration,Notes/01_Formal_Information_and_Computational_Sciences/Liu_2026_AutoResearchClaw.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Liu_2026_AutoResearchClaw.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0672,DCA-000279,04-04-058,058,04-04-058,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Polymer-Agent: Large Language Model Agent for Polymer Design,Notes/04_Materials_Science/Nigam_2026_Polymer_Agent.md,Reference_PDF/04_Materials_Science/Nigam_2026_Polymer_Agent.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0673,DCA-000280,,,04-ZZ-PENDING-ASD-0673,pending_secondary,2026-07-05,codex,,,initial_assignment,secondary_primary_mismatch,04,medium,manual_override,structured_remark_primary_module_for_filing,,01.04,legacy,low,unreviewed,03;04;07,none,Harnessing AtomisticSkills for Agentic Atomistic Research,Notes/01_Formal_Information_and_Computational_Sciences/Deng_2026_AtomisticSkills.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Deng_2026_AtomisticSkills.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0674,DCA-000281,04-04-059,059,04-04-059,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,GraphAgents: Knowledge Graph-Guided Agentic AI for Cross-Domain Materials Design,Notes/04_Materials_Science/Stewart_2026_GraphAgents.md,Reference_PDF/04_Materials_Science/Stewart_2026_GraphAgents.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0675,DCA-000282,07-04-026,026,07-04-026,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,"MolClaw: An Autonomous Agent with Hierarchical Skills for Drug Molecule Evaluation, Screening, and Optimization",Notes/07_Medical_and_Health_Sciences/Zhang_2026_MolClaw.md,Reference_PDF/07_Medical_and_Health_Sciences/Zhang_2026_MolClaw.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0676,DCA-000283,01-04-015,015,01-04-015,active_code,2026-07-05,codex,,,initial_assignment,,01,medium,manual_override,structured_remark_primary_module_for_filing,01.04,01.04,legacy,low,unreviewed,01;06;07,none,AutoSci: A Memory-Centric Agentic System for the Full Scientific Research Lifecycle,Notes/01_Formal_Information_and_Computational_Sciences/Unknown_2026_AutoSci.md,Reference_PDF/01_Formal_Information_and_Computational_Sciences/Unknown_2026_AutoSci.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0677,DCA-000284,07-04-027,027,07-04-027,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,DeepRoot: A KG-Coordinated Multi-Agent System for Therapeutic Reasoning over Historical Medical Texts,Notes/07_Medical_and_Health_Sciences/Ma_2026_DeepRoot.md,Reference_PDF/07_Medical_and_Health_Sciences/Ma_2026_DeepRoot.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0678,DCA-000285,07-04-028,028,07-04-028,active_code,2026-07-05,codex,,,initial_assignment,,07,high,main_scientific_object,,07.04,07.04,legacy,low,unreviewed,07,none,Latent-Y: A Lab-Validated Autonomous Agent for De Novo Drug Design,Notes/07_Medical_and_Health_Sciences/Schmon_2026_Latent_Y.md,Reference_PDF/07_Medical_and_Health_Sciences/Schmon_2026_Latent_Y.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0679,DCA-000286,07-04-029,029,07-04-029,active_code,2026-07-05,codex,,,initial_assignment,,07,medium,manual_override,structured_remark_primary_module_for_filing,07.04,07.04,legacy,low,unreviewed,03;07,none,Rhizome OS-1: Rhizome's Semi-Autonomous Operating System for Small Molecule Drug Discovery,Notes/07_Medical_and_Health_Sciences/Wang_2026_Rhizome_OS_1.md,Reference_PDF/07_Medical_and_Health_Sciences/Wang_2026_Rhizome_OS_1.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0680,DCA-000287,04-04-060,060,04-04-060,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Agentic Fusion of Large Atomic and Language Models to Accelerate Superconductor Discovery,Notes/04_Materials_Science/Liu_2026_ElementsClaw_Superconductors.md,Reference_PDF/04_Materials_Science/Liu_2026_ElementsClaw_Superconductors.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0681,DCA-000288,04-04-061,061,04-04-061,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,Agentic LLM Reasoning in a Self-Driving Laboratory for Air-Sensitive Lithium Halide Spinel Conductors,Notes/04_Materials_Science/Fei_2026_Agentic_LLM_Reasoning_A_Lab.md,Reference_PDF/04_Materials_Science/Fei_2026_Agentic_LLM_Reasoning_A_Lab.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0682,DCA-000289,04-04-062,062,04-04-062,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,El Agente S��lido: A New Age(nt) for Solid State Simulations,Notes/04_Materials_Science/Kumar_2026_El_Agente_Solido.md,Reference_PDF/04_Materials_Science/Kumar_2026_El_Agente_Solido.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0683,DCA-000290,04-04-063,063,04-04-063,active_code,2026-07-05,codex,,,initial_assignment,,04,high,main_scientific_object,,04.04,04.04,legacy,low,unreviewed,04,none,PeroMAS: A Multi-agent System of Perovskite Material Discovery,Notes/04_Materials_Science/Wang_2026_PeroMAS.md,Reference_PDF/04_Materials_Science/Wang_2026_PeroMAS.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0684,DCA-000291,03-04-021,021,03-04-021,active_code,2026-07-05,codex,,,initial_assignment,,03,high,main_scientific_object,,03.04,03.04,legacy,low,unreviewed,03,none,ChemNavigator: Agentic AI Discovery of Design Rules for Organic Photocatalysts,Notes/03_Chemical_Sciences/Peivaste_2026_ChemNavigator.md,Reference_PDF/03_Chemical_Sciences/Peivaste_2026_ChemNavigator.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0687,DCA-000292,02-02-005,005,02-02-005,active_code,2026-07-05,codex,,,initial_assignment,,02,high,main_scientific_object,,02.02,02.02,legacy,low,unreviewed,02,none,Agentic AI for Multi-Stage Physics Experiments at a Large-Scale User Facility Particle Accelerator,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Hellert_2025_Agentic_AI_Particle_Accelerator.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Hellert_2025_Agentic_AI_Particle_Accelerator.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0688,DCA-000293,09-01-006,006,09-01-006,active_code,2026-07-05,codex,,,initial_assignment,,09,high,main_scientific_object,,09.01,09.01,legacy,low,unreviewed,09,none,"OpenFOAMGPT 2.0: end-to-end, trustworthy automation for computational fluid dynamics",Notes/09_Engineering_and_Industrial_Technology_Sciences/Feng_2025_OpenFOAMGPT_2_0.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Feng_2025_OpenFOAMGPT_2_0.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0691,DCA-000294,10-02-005,005,10-02-005,active_code,2026-07-05,codex,,,initial_assignment,,10,medium,manual_override,structured_remark_primary_module_for_filing,10.02,10.02,legacy,low,unreviewed,05;10,none,OASIS: Onboard Autonomous Science Investigation System for Opportunistic Rover Science,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Castano_2007_OASIS_Rover_Science.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Castano_2007_OASIS_Rover_Science.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0693,DCA-000295,10-02-006,006,10-02-006,active_code,2026-07-05,codex,,,initial_assignment,,10,medium,manual_override,structured_remark_primary_module_for_filing,10.02,10.02,legacy,low,unreviewed,05;10,none,Enabling Onboard Detection of Events of Scientific Interest for the Europa Clipper Spacecraft,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Wagstaff_2019_Europa_Clipper_Onboard_Detection.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Wagstaff_2019_Europa_Clipper_Onboard_Detection.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0695,DCA-000296,08-05-001,001,08-05-001,active_code,2026-07-05,codex,,,initial_assignment,,08,high,main_scientific_object,,08.05,08.05,legacy,low,unreviewed,08,none,FoodPuzzle: Developing Large Language Model Agents as Flavor Scientists,Notes/08_Agricultural_Food_Forestry_Animal_and_Fishery_Sciences/Huang_2024_FoodPuzzle.md,Reference_PDF/08_Agricultural_Food_Forestry_Animal_and_Fishery_Sciences/Huang_2024_FoodPuzzle.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0696,DCA-000297,10-02-007,007,10-02-007,active_code,2026-07-05,codex,,,initial_assignment,,10,medium,manual_override,structured_remark_primary_module_for_filing,10.02,10.02,legacy,low,unreviewed,05;10,none,AEGIS Automated Science Targeting for the MER Opportunity Rover,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Estlin_2012_AEGIS_Opportunity_Rover.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Estlin_2012_AEGIS_Opportunity_Rover.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0697,DCA-000298,10-02-008,008,10-02-008,active_code,2026-07-05,codex,,,initial_assignment,,10,medium,manual_override,structured_remark_primary_module_for_filing,10.02,10.02,legacy,low,unreviewed,05;10,none,AEGIS autonomous targeting for ChemCam on Mars Science Laboratory: Deployment and results of initial science team use,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Francis_2017_AEGIS_ChemCam_MSL.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Francis_2017_AEGIS_ChemCam_MSL.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0698,DCA-000299,11-07-015,015,11-07-015,active_code,2026-07-05,codex,,,initial_assignment,,11,high,main_scientific_object,,11.07,11.07,legacy,low,unreviewed,11,none,APRES: An Agentic Paper Revision and Evaluation System,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_APRES.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_APRES.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0699,DCA-000300,11-07-016,016,11-07-016,active_code,2026-07-05,codex,,,initial_assignment,,11,high,main_scientific_object,,11.07,11.07,legacy,low,unreviewed,11,none,ARA: Agentic Reproducibility Assessment For Scalable Support Of Scientific Peer-Review,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ARA.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ARA.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0701,DCA-000301,11-07-017,017,11-07-017,active_code,2026-07-05,codex,,,initial_assignment,,11,high,main_scientific_object,,11.07,11.07,legacy,low,unreviewed,11,none,Automating Computational Reproducibility in Social Science: Comparing Prompt-Based and Agent-Based Approaches,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Shah_2026_Automating_Computational_Reproducibility.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Shah_2026_Automating_Computational_Reproducibility.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
ASD-0702,DCA-000302,10-02-009,009,10-02-009,active_code,2026-07-05,codex,,,initial_assignment,,10,medium,manual_override,structured_remark_primary_module_for_filing,10.02,10.02,legacy,low,unreviewed,05;10,none,Rover-Based Autonomous Science by Probabilistic Identification and Evaluation,Notes/10_Aerospace_Marine_and_Transportation_Sciences/Gallant_2013_Rover_Autonomous_Science.md,Reference_PDF/10_Aerospace_Marine_and_Transportation_Sciences/Gallant_2013_Rover_Autonomous_Science.pdf,True,True,2026-07-06T02:00:38+00:00,export_structured_data.py,6c5828ff9786d01b2003d992c9bf6139c22cb1ad,True
